count,can_double,can_split,hand,dealer_upcard,recommendation,state_visits,q_hit,visits_hit,q_stand,visits_stand,q_double,visits_double,q_split,visits_split
>0,False,False,blackjack,8,S,64605,-100.0,1608,1.5,59778,-100.0,1597,-100.0,1622
>0,False,False,blackjack,9,S,67048,-100.0,1659,1.5,62022,-100.0,1683,-100.0,1684
>0,False,False,blackjack,10,S,217009,-100.0,5540,1.5,200649,-100.0,5379,-100.0,5441
>0,False,False,blackjack,1,S,39009,-100.0,920,1.5,36167,-100.0,975,-100.0,947
>0,True,False,<8,2,S,106702,-4.577852099591228,2691,-0.28656991005723614,97840,-0.4661610268378067,3428,-100.0,2743
>0,True,False,<8,3,S,104957,-5.092710280373824,2675,-0.24985830439308127,97039,-0.45580007459902966,2681,-100.0,2562
>0,True,False,<8,4,S,108027,-5.138868205510053,2686,-0.1914051541020406,99804,-0.32381959126145193,2838,-100.0,2699
>0,True,False,<8,5,S,107882,-6.07803254437869,2704,-0.14712910218279077,99185,-0.17276674937965256,3224,-100.0,2769
>0,True,False,<8,6,D,107414,-5.431979127841972,2683,-0.16097987751531082,4572,-0.14228872047829388,97513,-100.0,2646
>0,True,False,<8,7,S,100764,-6.174003322259142,2408,-0.4782389478314091,93217,-0.790160268356318,2683,-100.0,2456
>0,True,False,<8,8,S,100389,-5.168216740800653,2473,-0.5218335914644655,92976,-0.9361445783132539,2490,-100.0,2450
>0,True,False,<8,9,S,99851,-5.179289026275117,2588,-0.5419295292904122,92095,-1.0011890606420937,2523,-100.0,2645
>0,True,False,<8,10,S,338790,-5.795225086114718,8419,-0.5540997315680535,313301,-1.0273763365056943,8511,-100.0,8559
>0,True,False,<8,1,S,62303,-6.3425449871465345,1556,-0.677425502425508,57720,-1.2488917036098792,1579,-100.0,1448
>0,True,False,six two,2,D,26190,-4.344720496894413,644,-0.2817405673368221,10893,-0.2103188821211035,13955,-100.0,698
>0,True,False,six two,3,D,27274,-4.646288209606992,687,-0.23310023310023306,1287,-0.06694271911663179,24633,-100.0,667
>0,True,False,six two,4,D,26721,-5.482602118003027,661,-0.23301858056655558,3283,-0.01791758812113539,22157,-100.0,620
>0,True,False,six two,5,D,27517,-5.184971098265894,692,-0.10661764705882362,1088,0.0884884884884887,24975,-100.0,762
>0,True,False,six two,6,D,26876,-3.724386724386722,693,-0.16157461809635645,8510,0.13837475762383167,17019,-100.0,654
>0,True,False,six two,7,D,25235,-7.251177394034546,637,-0.5829103214890023,1182,-0.09946955416246582,22811,-100.0,605
>0,True,False,six two,8,D,24473,-5.669316375198734,629,-0.5321419045078691,3749,-0.39369554074833296,19510,-100.0,585
>0,True,False,six two,9,S,24641,-5.004615384615382,650,-0.49420423994005963,22689,-0.6283987915407856,662,-100.0,640
>0,True,False,six two,10,S,86014,-4.728685821950075,2123,-0.5541986654916239,79430,-0.7365243639499768,2319,-100.0,2142
>0,True,False,six two,1,S,15503,-5.72397094430993,413,-0.6324667177807202,14347,-0.7634408602150536,372,-100.0,371
>0,True,False,five three,2,D,26355,-7.116279069767445,688,-0.26597744360902265,1064,-0.17160529945250064,23927,-100.0,676
>0,True,False,five three,3,D,25990,-4.384384384384385,666,-0.20387359836901114,1962,-0.1056849707164565,22709,-100.0,653
>0,True,False,five three,4,D,26771,-5.690100430416066,697,-0.20588235294117627,612,0.031840193704600575,24780,-100.0,682
>0,True,False,five three,5,D,25753,-8.216101694915247,708,-0.1669024045261671,707,0.07120821535730855,23663,-100.0,675
>0,True,False,five three,6,D,26700,-5.069405099150145,706,-0.12482662968099861,721,0.13557183557183536,24570,-100.0,703
>0,True,False,five three,7,D,24953,-4.62876254180602,598,-0.4350758853288364,593,-0.19280805635994283,23137,-100.0,625
>0,True,False,five three,8,D,24187,-6.064516129032261,651,-0.5241423125794137,4722,-0.4424069397167001,18214,-100.0,600
>0,True,False,five three,9,S,24423,-3.974093264248706,579,-0.5526865472645676,22501,-0.8145604395604393,728,-100.0,615
>0,True,False,five three,10,S,86153,-5.195323246217332,2181,-0.5666670849699419,79687,-0.8079470198675498,2114,-100.0,2171
>0,True,False,five three,1,S,15734,-5.7241379310344875,377,-0.6722919667970066,14577,-0.6924999999999999,400,-100.0,380
>0,True,False,four four,2,?,0,,0,,0,,0,,0
>0,True,False,four four,3,?,0,,0,,0,,0,,0
>0,True,False,four four,4,?,0,,0,,0,,0,,0
>0,True,False,four four,5,?,0,,0,,0,,0,,0
>0,True,False,four four,6,?,0,,0,,0,,0,,0
>0,True,False,four four,7,?,0,,0,,0,,0,,0
>0,True,False,four four,8,?,0,,0,,0,,0,,0
>0,True,False,four four,9,?,0,,0,,0,,0,,0
>0,True,False,four four,10,?,0,,0,,0,,0,,0
>0,True,False,four four,1,?,0,,0,,0,,0,,0
>0,True,False,9,2,D,77831,-4.966768916155418,1956,-0.2620116375727346,6015,0.11280209590533151,67942,-100.0,1918
>0,True,False,9,3,D,77858,-5.317120622568089,2056,-0.2787750791974658,1894,0.16672688363302704,71962,-100.0,1946
>0,True,False,9,4,D,77789,-4.884990253411301,2052,-0.24895833333333342,1920,0.24301652662622986,71884,-100.0,1933
>0,True,False,9,5,D,78380,-4.445080687142106,1921,-0.1392075078206465,1918,0.29989395254032203,72609,-100.0,1932
>0,True,False,9,6,D,77829,-5.719047619047626,1890,-0.14673629242819822,1915,0.37056641520443523,71979,-100.0,2045
>0,True,False,9,7,D,72861,-4.792816241540869,1921,-0.4900346620450612,2308,0.14080086094793914,66903,-100.0,1729
>0,True,False,9,8,D,72550,-4.646864686468649,1818,-0.5219700627716082,2071,-0.0418238428836595,66804,-100.0,1857
>0,True,False,9,9,D,73314,-4.693732970027245,1835,-0.5647466435686447,2309,-0.2843974052577661,67367,-100.0,1803
>0,True,False,9,10,D,243325,-5.571754357387209,6139,-0.5687804878048754,12300,-0.4667955273463426,218841,-100.0,6045
>0,True,False,9,1,D,44075,-5.64450127877238,1173,-0.6552680221811454,2164,-0.38381821398781807,39563,-100.0,1175
>0,True,False,10,2,D,75978,-4.595700052438398,1907,-0.35082140964493924,1887,0.413934426229512,70272,-100.0,1912
>0,True,False,10,3,D,76439,-4.2406054279749545,1916,-0.2380952380952383,2016,0.4841058476881234,70592,-100.0,1915
>0,True,False,10,4,D,76829,-6.070696721311482,1952,-0.19602718243596443,1913,0.5264684758270107,71009,-100.0,1955
>0,True,False,10,5,D,77929,-5.2390670553935905,2058,-0.18609304652326142,1999,0.56966198358603,71890,-100.0,1982
>0,True,False,10,6,D,74891,-6.085258525852584,1818,-0.1160372194854954,1827,0.6229751328312902,69449,-100.0,1797
>0,True,False,10,7,D,71736,-4.718884120171678,1864,-0.48517940717628727,1923,0.46402480526355316,66115,-100.0,1834
>0,True,False,10,8,D,68632,-6.020195838433288,1634,-0.568401937046004,1652,0.3183111432478676,63617,-100.0,1729
>0,True,False,10,9,D,70332,-6.262359550561797,1780,-0.5241419429901104,1719,0.19050185558755042,64939,-100.0,1894
>0,True,False,10,10,D,230538,-5.360800271278407,5898,-0.5460166048401324,5661,-0.007567689297795157,213143,-100.0,5836
>0,True,False,10,1,D,42302,-5.753623188405787,1104,-0.6515004840271053,1033,0.07404277116148043,39045,-100.0,1120
>0,True,False,11,2,D,100862,-4.833862014274396,2522,-0.303054032889585,2554,0.5300306413250806,93338,-100.0,2448
>0,True,False,11,3,D,100452,-4.810472840953484,2559,-0.21911764705882322,2720,0.5909424117634375,92762,-100.0,2411
>0,True,False,11,4,D,100351,-4.30876109610189,2591,-0.18188945511564109,2551,0.5861277531140945,92804,-100.0,2405
>0,True,False,11,5,D,102144,-5.043409000398248,2511,-0.12389380530973466,2599,0.6692421676545229,94480,-100.0,2554
>0,True,False,11,6,D,103258,-4.518867924528305,2650,-0.20011771630370725,6796,0.680350396934025,91325,-100.0,2487
>0,True,False,11,7,D,94557,-4.206983592763987,2377,-0.46118192352259546,2589,0.511757553511206,87178,-100.0,2413
>0,True,False,11,8,D,93735,-4.510442773600676,2394,-0.5638031693077563,2398,0.40670474871617346,86655,-100.0,2288
>0,True,False,11,9,D,93517,-6.147463456577812,2326,-0.5772089182493804,2422,0.26864635289488437,86411,-100.0,2358
>0,True,False,11,10,D,306570,-5.082191780821909,7738,-0.5340145200322675,7438,0.18217509136596113,283749,-100.0,7645
>0,True,False,11,1,D,56303,-4.838645418326692,1506,-0.6493506493506487,1848,0.17505143433873,51522,-100.0,1427
>0,True,False,12,2,S,164125,-3.752057869792969,4009,-0.2828178331861718,151762,-0.4255268766279895,4223,-100.0,4131
>0,True,False,12,3,S,165949,-3.2312695735967267,4151,-0.23546670839527545,153372,-0.44749823819591306,4257,-100.0,4169
>0,True,False,12,4,S,167681,-3.933617828354666,4218,-0.19691778616417138,155278,-0.4115226337448552,4131,-100.0,4054
>0,True,False,12,5,S,165596,-3.7799304520616155,4026,-0.12344897359746765,153205,-0.4340161981896147,4198,-100.0,4167
>0,True,False,12,6,S,168482,-4.1102270067867845,4273,-0.14265666151884096,156053,-0.35125361620057755,4148,-100.0,4008
>0,True,False,12,7,S,150919,-3.5662460567823344,3804,-0.48657569624293595,137847,-0.558074707303475,5381,-100.0,3887
>0,True,False,12,8,S,150395,-3.82291943632012,3761,-0.5267075652855636,139043,-0.6779388083735911,3726,-100.0,3865
>0,True,False,12,9,S,149619,-3.5914209115281497,3730,-0.5650540364111167,137870,-0.7396477867682066,4202,-100.0,3817
>0,True,False,12,10,S,488756,-3.5705259702962096,12187,-0.5581612844742597,452294,-0.8293537608996822,12271,-100.0,12004
>0,True,False,12,1,S,91365,-3.857670221493027,2438,-0.6621970882534275,84348,-0.9073593073593066,2310,-100.0,2269
>0,True,False,13,2,S,170703,-2.7434591340588144,4319,-0.29517938711251646,157843,-0.7286621208558669,4253,-100.0,4288
>0,True,False,13,3,S,162320,-3.6889395089850634,3951,-0.2420375799573576,150080,-0.5629235237173275,4132,-100.0,4157
>0,True,False,13,4,S,166939,-3.5581783500238413,4194,-0.19715845011083763,154282,-0.5144129364893367,4267,-100.0,4196
>0,True,False,13,5,S,167387,-3.2976389220128746,4193,-0.13807139395896947,154775,-0.5377622377622381,4290,-100.0,4129
>0,True,False,13,6,S,168362,-3.3832558139534816,4300,-0.1412306544364545,155462,-0.5067459410016002,4373,-100.0,4227
>0,True,False,13,7,S,150389,-3.325453112687157,3807,-0.47230230185834465,135282,-0.6366212386992302,7411,-100.0,3889
>0,True,False,13,8,S,149551,-3.4663832048897145,3763,-0.5285071328762291,123092,-0.7302666245125866,18978,-100.0,3718
>0,True,False,13,9,S,147232,-3.9935570469798725,3725,-0.5598774907640541,136153,-0.8448467966573805,3590,-100.0,3764
>0,True,False,13,10,S,488900,-3.387901792925211,12382,-0.5566138573107291,451877,-0.9598120239831446,12342,-100.0,12299
>0,True,False,13,1,S,89996,-3.478691347395615,2323,-0.6615699111866105,72399,-0.9315522020326489,12988,-100.0,2286
>0,True,False,14,2,S,143786,-3.028304557033684,3533,-0.2965690326265009,133082,-0.7188888888888875,3600,-100.0,3571
>0,True,False,14,3,S,139694,-3.0930563460443907,3514,-0.22912714574412832,129151,-0.7583240843507215,3604,-100.0,3425
>0,True,False,14,4,S,139809,-3.6436525612472224,3592,-0.20218093574663146,129394,-0.6854766854766854,3367,-100.0,3456
>0,True,False,14,5,S,141187,-3.03125856868659,3647,-0.143757562761346,130574,-0.7081447963800906,3536,-100.0,3430
>0,True,False,14,6,S,141598,-3.3253046188722077,3529,-0.1524046611787353,130954,-0.5967123287671231,3650,-100.0,3465
>0,True,False,14,7,S,128757,-3.3782190505739993,3223,-0.47964356269177716,118955,-0.8267373013399822,3209,-100.0,3370
>0,True,False,14,8,S,124150,-2.8225957049486374,3213,-0.5339344419543447,114677,-0.8300611522368839,3107,-100.0,3153
>0,True,False,14,9,S,125805,-4.225301597652439,3067,-0.5498081984414924,116266,-0.8213859020310635,3348,-100.0,3124
>0,True,False,14,10,S,418340,-3.0871990604815096,10218,-0.5546951529985754,386899,-0.9678390069588131,10634,-100.0,10589
>0,True,False,14,1,S,77606,-2.833877995642703,1836,-0.6664135789970973,59268,-0.9705090130533878,14479,-100.0,2023
>0,True,False,15,2,S,141024,-3.0104073743681186,3363,-0.2715282927985356,130793,-0.8692263279445733,3464,-100.0,3404
>0,True,False,15,3,S,141872,-1.9349363507779367,3535,-0.2560947737315243,131260,-0.8579881656804749,3549,-100.0,3528
>0,True,False,15,4,S,140859,-2.1075238629983186,3562,-0.19573804254272612,130128,-0.8265895953757214,3633,-100.0,3536
>0,True,False,15,5,S,136837,-2.991472427515637,3518,-0.13646504121639452,126406,-0.8225440090857472,3522,-100.0,3391
>0,True,False,15,6,S,141285,-2.7765151515151536,3432,-0.14525506734817237,130887,-0.8209770114942524,3480,-100.0,3486
>0,True,False,15,7,S,121623,-2.496671105193075,3004,-0.4935279833940376,102132,-0.8717059127482129,13547,-100.0,2940
>0,True,False,15,8,S,122495,-2.693903606766679,3133,-0.5162874939258725,113185,-0.8807157057654069,3018,-100.0,3159
>0,True,False,15,9,S,122748,-2.818441971383153,3145,-0.5630540135694811,113490,-1.0220421393841155,3085,-100.0,3028
>0,True,False,15,10,S,407706,-2.8530191458026417,10185,-0.5526400356944796,376529,-1.0791333019312328,10615,-100.0,10377
>0,True,False,15,1,S,73956,-2.713395638629285,1926,-0.6636295721212326,68267,-0.9843749999999998,1920,-100.0,1843
>0,True,False,16,2,S,115946,-2.492213947190248,2954,-0.2931340329387183,107108,-1.008981001727117,2895,-100.0,2989
>0,True,False,16,3,S,116247,-2.148894024430505,3029,-0.2617954187664755,107351,-0.960964019008825,2946,-100.0,2921
>0,True,False,16,4,S,114782,-2.629123625458184,3001,-0.1918756949286706,106126,-1.0372522214627478,2926,-100.0,2729
>0,True,False,16,5,S,117342,-3.3278576317590707,2922,-0.13974788986767692,108524,-0.9782006920415228,2890,-100.0,3006
>0,True,False,16,6,S,111107,-2.7409596662030635,2876,-0.15716692473244132,102687,-0.935050798258344,2756,-100.0,2788
>0,True,False,16,7,S,101099,-1.7642883825177416,2677,-0.49707983912373827,93488,-0.9308959421454389,2489,-100.0,2445
>0,True,False,16,8,S,100996,-2.4337774294670806,2552,-0.5272236098753237,93283,-0.9293328069482825,2533,-100.0,2628
>0,True,False,16,9,S,99724,-2.301507537688442,2388,-0.5612377567825195,92296,-1.069330199764983,2553,-100.0,2487
>0,True,False,16,10,S,332925,-2.478348319924257,8452,-0.5527595239488076,307698,-1.073908310148782,8267,-100.0,8508
>0,True,False,16,1,S,62159,-1.5753424657534254,1825,-0.6448885472713284,57244,-1.1491638795986625,1495,-100.0,1595
>0,True,False,>16,2,S,287706,-2.146005137217792,7397,0.13031631635399146,265715,-1.1397379912663774,7328,-100.0,7266
>0,True,False,>16,3,S,286797,-1.9512536769855742,7139,0.15426984773718536,265068,-1.1008808147536495,7266,-100.0,7324
>0,True,False,>16,4,S,284568,-1.9170765987350784,7115,0.19573877675143586,263070,-1.111971246889691,7234,-100.0,7149
>0,True,False,>16,5,S,282373,-2.1025053686471056,6985,0.22718986190390264,259457,-1.1589588918677391,8952,-100.0,6979
>0,True,False,>16,6,S,288706,-2.1582723691615113,7108,0.2774871876155709,264978,-1.0935709739019777,9426,-100.0,7194
>0,True,False,>16,7,S,254465,-2.0819723129569114,6429,0.32184758527137974,235161,-1.058925476603118,6347,-100.0,6528
>0,True,False,>16,8,S,256827,-1.9263727764887912,6465,0.1104977261243044,237480,-1.0502136752136755,6552,-100.0,6330
>0,True,False,>16,9,S,253354,-2.284584980237148,6325,-0.10795915751698214,234070,-1.2230204830327127,6542,-100.0,6417
>0,True,False,>16,10,S,847789,-2.0822950819672,21350,-0.1708843047126822,782547,-1.2028706458953153,22852,-100.0,21040
>0,True,False,>16,1,S,155409,-1.8728879646477812,3847,-0.06903267992042164,143758,-1.1860762733555188,3907,-100.0,3897
>0,True,False,ace ace,2,?,0,,0,,0,,0,,0
>0,True,False,ace ace,3,?,0,,0,,0,,0,,0
>0,True,False,ace ace,4,?,0,,0,,0,,0,,0
>0,True,False,ace ace,5,?,0,,0,,0,,0,,0
>0,True,False,ace ace,6,?,0,,0,,0,,0,,0
>0,True,False,ace ace,7,?,0,,0,,0,,0,,0
>0,True,False,ace ace,8,?,0,,0,,0,,0,,0
>0,True,False,ace ace,9,?,0,,0,,0,,0,,0
>0,True,False,ace ace,10,?,0,,0,,0,,0,,0
>0,True,False,ace ace,1,?,0,,0,,0,,0,,0
>0,True,False,two two,2,?,0,,0,,0,,0,,0
>0,True,False,two two,3,?,0,,0,,0,,0,,0
>0,True,False,two two,4,?,0,,0,,0,,0,,0
>0,True,False,two two,5,?,0,,0,,0,,0,,0
>0,True,False,two two,6,?,0,,0,,0,,0,,0
>0,True,False,two two,7,?,0,,0,,0,,0,,0
>0,True,False,two two,8,?,0,,0,,0,,0,,0
>0,True,False,two two,9,?,0,,0,,0,,0,,0
>0,True,False,two two,10,?,0,,0,,0,,0,,0
>0,True,False,two two,1,?,0,,0,,0,,0,,0
>0,True,False,three three,2,?,0,,0,,0,,0,,0
>0,True,False,three three,3,?,0,,0,,0,,0,,0
>0,True,False,three three,4,?,0,,0,,0,,0,,0
>0,True,False,three three,5,?,0,,0,,0,,0,,0
>0,True,False,three three,6,?,0,,0,,0,,0,,0
>0,True,False,three three,7,?,0,,0,,0,,0,,0
>0,True,False,three three,8,?,0,,0,,0,,0,,0
>0,True,False,three three,9,?,0,,0,,0,,0,,0
>0,True,False,three three,10,?,0,,0,,0,,0,,0
>0,True,False,three three,1,?,0,,0,,0,,0,,0
>0,True,False,five five,2,?,0,,0,,0,,0,,0
>0,True,False,five five,3,?,0,,0,,0,,0,,0
>0,True,False,five five,4,?,0,,0,,0,,0,,0
>0,True,False,five five,5,?,0,,0,,0,,0,,0
>0,True,False,five five,6,?,0,,0,,0,,0,,0
>0,True,False,five five,7,?,0,,0,,0,,0,,0
>0,True,False,five five,8,?,0,,0,,0,,0,,0
>0,True,False,five five,9,?,0,,0,,0,,0,,0
>0,True,False,five five,10,?,0,,0,,0,,0,,0
>0,True,False,five five,1,?,0,,0,,0,,0,,0
>0,True,False,six six,2,?,0,,0,,0,,0,,0
>0,True,False,six six,3,?,0,,0,,0,,0,,0
>0,True,False,six six,4,?,0,,0,,0,,0,,0
>0,True,False,six six,5,?,0,,0,,0,,0,,0
>0,True,False,six six,6,?,0,,0,,0,,0,,0
>0,True,False,six six,7,?,0,,0,,0,,0,,0
>0,True,False,six six,8,?,0,,0,,0,,0,,0
>0,True,False,six six,9,?,0,,0,,0,,0,,0
>0,True,False,six six,10,?,0,,0,,0,,0,,0
>0,True,False,six six,1,?,0,,0,,0,,0,,0
>0,True,False,seven seven,2,?,0,,0,,0,,0,,0
>0,True,False,seven seven,3,?,0,,0,,0,,0,,0
>0,True,False,seven seven,4,?,0,,0,,0,,0,,0
>0,True,False,seven seven,5,?,0,,0,,0,,0,,0
>0,True,False,seven seven,6,?,0,,0,,0,,0,,0
>0,True,False,seven seven,7,?,0,,0,,0,,0,,0
>0,True,False,seven seven,8,?,0,,0,,0,,0,,0
>0,True,False,seven seven,9,?,0,,0,,0,,0,,0
>0,True,False,seven seven,10,?,0,,0,,0,,0,,0
>0,True,False,seven seven,1,?,0,,0,,0,,0,,0
>0,True,False,eight eight,2,?,0,,0,,0,,0,,0
>0,True,False,eight eight,3,?,0,,0,,0,,0,,0
>0,True,False,eight eight,4,?,0,,0,,0,,0,,0
>0,True,False,eight eight,5,?,0,,0,,0,,0,,0
>0,True,False,eight eight,6,?,0,,0,,0,,0,,0
>0,True,False,eight eight,7,?,0,,0,,0,,0,,0
>0,True,False,eight eight,8,?,0,,0,,0,,0,,0
>0,True,False,eight eight,9,?,0,,0,,0,,0,,0
>0,True,False,eight eight,10,?,0,,0,,0,,0,,0
>0,True,False,eight eight,1,?,0,,0,,0,,0,,0
>0,True,False,nine nine,2,?,0,,0,,0,,0,,0
>0,True,False,nine nine,3,?,0,,0,,0,,0,,0
>0,True,False,nine nine,4,?,0,,0,,0,,0,,0
>0,True,False,nine nine,5,?,0,,0,,0,,0,,0
>0,True,False,nine nine,6,?,0,,0,,0,,0,,0
>0,True,False,nine nine,7,?,0,,0,,0,,0,,0
>0,True,False,nine nine,8,?,0,,0,,0,,0,,0
>0,True,False,nine nine,9,?,0,,0,,0,,0,,0
>0,True,False,nine nine,10,?,0,,0,,0,,0,,0
>0,True,False,nine nine,1,?,0,,0,,0,,0,,0
>0,True,False,ten ten,2,?,0,,0,,0,,0,,0
>0,True,False,ten ten,3,?,0,,0,,0,,0,,0
>0,True,False,ten ten,4,?,0,,0,,0,,0,,0
>0,True,False,ten ten,5,D,4,-1.0,1,-4.0,1,5.0,1,-100.0,1
>0,True,False,ten ten,6,?,1,,0,,0,-2.0,1,,0
>0,True,False,ten ten,7,?,0,,0,,0,,0,,0
>0,True,False,ten ten,8,?,0,,0,,0,,0,,0
>0,True,False,ten ten,9,?,1,,0,,0,,0,-100.0,1
>0,True,False,ten ten,10,?,0,,0,,0,,0,,0
>0,True,False,ten ten,1,?,0,,0,,0,,0,,0
>0,True,False,ace two,2,D,22752,-5.807692307692317,624,-0.3123989840683427,12993,-0.07464070468242924,8628,-100.0,507
>0,True,False,ace two,3,D,23576,-5.285714285714286,609,-0.24916387959866212,598,0.057995028997514374,21726,-100.0,643
>0,True,False,ace two,4,D,23155,-5.947368421052629,513,-0.23388305847076474,667,0.07402378499859542,21358,-100.0,617
>0,True,False,ace two,5,D,22874,-6.552066115702483,605,-0.24097560975609755,3075,0.16869995163110646,18607,-100.0,587
>0,True,False,ace two,6,D,23042,-6.476764199655767,581,-0.05947441217150761,723,0.2030423280423279,21168,-100.0,570
>0,True,False,ace two,7,D,20049,-6.835664335664332,572,-0.4871794871794872,663,-0.14075447012647235,18344,-100.0,470
>0,True,False,ace two,8,D,20478,-6.986301369863011,511,-0.5241190557646254,2923,-0.4050151057401817,16550,-100.0,494
>0,True,False,ace two,9,D,20604,-6.950998185117975,551,-0.7197346600331682,603,-0.4154739899656728,18935,-100.0,515
>0,True,False,ace two,10,D,66075,-5.74175482265089,1607,-0.6174461376773517,1903,-0.5274128741287415,60975,-100.0,1590
>0,True,False,ace two,1,D,11709,-7.365187713310575,293,-0.6705882352941174,1190,-0.5630892678034116,9970,-100.0,256
>0,True,False,ace three,2,D,22812,-3.607382550335566,596,-0.28025477707006363,628,-0.09900424031635567,20989,-100.0,599
>0,True,False,ace three,3,D,22741,-6.082352941176472,510,-0.1647058823529411,595,0.004227827656643349,21051,-100.0,585
>0,True,False,ace three,4,D,22699,-3.8820326678765835,551,-0.14234875444839867,562,0.06733701868090052,20984,-100.0,602
>0,True,False,ace three,5,D,23487,-5.011437908496728,612,-0.10992529348986126,937,0.13802632195213285,21351,-100.0,587
>0,True,False,ace three,6,D,23405,-4.668269230769233,624,-0.16462346760070035,571,0.20762829403606095,21630,-100.0,580
>0,True,False,ace three,7,D,19663,-6.6449136276391565,521,-0.4078586658544009,3283,-0.1528429838288987,15336,-100.0,523
>0,True,False,ace three,8,D,20349,-6.352140077821017,514,-0.5333850931677026,1288,-0.38548539114043495,18037,-100.0,510
>0,True,False,ace three,9,D,19746,-4.817787418655097,461,-0.5976562500000004,512,-0.49912443909379756,18274,-100.0,499
>0,True,False,ace three,10,D,68458,-4.718834322719909,1853,-0.5820834570834587,26936,-0.5541397920231733,37985,-100.0,1684
>0,True,False,ace three,1,S,12033,-7.50680272108844,294,-0.6980525281400729,11194,-0.9354838709677412,248,-100.0,297
>0,True,False,ace four,2,D,23200,-5.773553719008262,605,-0.24923547400611606,654,-0.11383143379766454,21321,-100.0,620
>0,True,False,ace four,3,D,22961,-5.50263620386643,569,-0.21788413098236767,794,-0.005852962169878618,21015,-100.0,583
>0,True,False,ace four,4,D,20984,-5.305243445692888,534,-0.21362799263351737,543,0.00077224052718286,19424,-100.0,483
>0,True,False,ace four,5,D,22852,-4.584139264990335,517,-0.12411347517730495,564,0.18603771801294977,21157,-100.0,614
>0,True,False,ace four,6,D,22672,-5.687272727272734,550,-0.20486111111111086,576,0.249178297527746,20993,-100.0,553
>0,True,False,ace four,7,D,19734,-5.326530612244894,539,-0.4218455743879471,531,-0.18322417304199465,18169,-100.0,495
>0,True,False,ace four,8,D,20458,-4.379047619047614,525,-0.360955056179775,1424,-0.30105790645879565,17960,-100.0,549
>0,True,False,ace four,9,D,19946,-5.991820040899799,489,-0.5207685269899367,5465,-0.5113148942464154,13522,-100.0,470
>0,True,False,ace four,10,S,67946,-5.672853828306267,1724,-0.555396165064799,62739,-0.6342165898617521,1736,-100.0,1747
>0,True,False,ace four,1,S,10954,-4.007633587786259,262,-0.6454594304137556,9305,-0.6989247311827952,1116,-100.0,271
>0,True,False,ace five,2,D,23053,-3.9004815409309788,623,-0.25174825174825166,572,-0.06004878964158363,21316,-100.0,542
>0,True,False,ace five,3,D,23338,-4.8074433656957885,618,-0.35180863477246144,3428,-0.04832236314015107,18687,-100.0,605
>0,True,False,ace five,4,D,23411,-3.6666666666666634,546,-0.2830746489283076,1353,0.062134992819531276,20890,-100.0,622
>0,True,False,ace five,5,D,22049,-4.418402777777771,576,-0.136310223266745,851,0.1910067449412933,20015,-100.0,607
>0,True,False,ace five,6,D,23824,-6.24040066777963,599,-0.17727272727272747,880,0.19019337016574545,21720,-100.0,625
>0,True,False,ace five,7,D,21231,-3.0468750000000013,512,-0.47715053763440823,744,-0.2091957573885288,19422,-100.0,553
>0,True,False,ace five,8,D,20600,-7.665995975855133,497,-0.5514849338825071,4613,-0.27238631036099153,14931,-100.0,559
>0,True,False,ace five,9,D,19967,-5.596421471172965,503,-0.5431504465839243,17242,-0.4645161290322576,1705,-100.0,517
>0,True,False,ace five,10,D,66375,-5.287621359223291,1648,-0.5944309927360786,1652,-0.5720487099029385,61507,-100.0,1568
>0,True,False,ace five,1,S,12011,-6.619496855345916,318,-0.6489401264410561,5378,-0.6809988424011909,6047,-100.0,268
>0,True,False,ace six,2,D,23137,-3.6718446601941714,515,-0.13402229636259982,12289,-0.008825944170771774,9744,-100.0,589
>0,True,False,ace six,3,D,23558,-5.141287284144429,637,-0.10308632304558975,6383,0.11070597850003118,15907,-100.0,631
>0,True,False,ace six,4,D,22815,-5.16917293233083,532,-0.05839416058394162,548,0.15218931557319007,21171,-100.0,564
>0,True,False,ace six,5,D,23010,-3.517543859649124,570,-0.08626198083067085,939,0.10904395236501077,20909,-100.0,592
>0,True,False,ace six,6,D,21539,-5.934397163120566,564,-0.02728306176582039,2639,0.24516853932584298,17800,-100.0,536
>0,True,False,ace six,7,D,19543,-7.0939226519337035,543,-0.1666666666666668,534,0.024943058718960118,18001,-100.0,465
>0,True,False,ace six,8,D,19766,-4.943089430894314,492,-0.3865546218487394,476,-0.19979154095123103,18229,-100.0,569
>0,True,False,ace six,9,S,19959,-6.645161290322586,527,-0.42227881020751246,18457,-0.5551181102362206,508,-100.0,467
>0,True,False,ace six,10,S,67078,-5.583128078817743,1624,-0.4361514030319877,61082,-0.46201074443591644,2606,-100.0,1766
>0,True,False,ace six,1,S,11757,-4.946808510638296,282,-0.46162402669632857,10788,-0.8230958230958234,407,-100.0,280
>0,True,False,ace seven,2,D,21030,-7.312384473197776,541,0.02768166089965399,578,0.18586077188643246,19407,-100.0,504
>0,True,False,ace seven,3,D,19906,-5.041749502982108,503,0.1933962264150946,636,0.20928196147110428,18272,-100.0,495
>0,True,False,ace seven,4,D,19184,-5.609803921568632,510,0.14563106796116512,824,0.264973508408203,17364,-100.0,486
>0,True,False,ace seven,5,D,20522,-5.035447761194028,536,0.14422057264050908,943,0.35115162630131036,18539,-100.0,504
>0,True,False,ace seven,6,D,20066,-4.295275590551178,508,0.07735583684950759,711,0.45591678919566736,18363,-100.0,484
